Codigo        Descripcion del Med.                 Cant.        DNI         Nombre                                  
31883         ACIDO NALIDIXICO SUSP                   17        51642949    Miranda/Alfonso                         
72969         ISOSORBIDE 10MG T/20                    21        61061535    Solis/Maria                             
12388         PROTEINAS+CREATINA 500 GR 30T           23        61061535    Solis/Maria                             
36208         ENALAPRIL T/30 10MG                     26        36934113    Serrano/Arturo                          
96554         PIROXICAM 20MG T20                      24        36934113    Serrano/Arturo                          
55021         AMOXICILINA 500MG/5ML SUSP              3         36934113    Serrano/Arturo                          
75565         MICONAZOL 20 GR CRA                     31        99891737    Contreras/Johana                        
11592         TERBINAFINA 1% CRA 20 GR                6         99891737    Contreras/Johana                        
79996         LANSOPRAZOL 15 MG C/14                  35        99891737    Contreras/Johana                        
11592         TERBINAFINA 1% CRA 20 GR                24        90367684    Sinche/Yvonne                           
79996         LANSOPRAZOL 15 MG C/14                  12        90367684    Sinche/Yvonne                           
31189         CEFADROXILO 500MG C/16CAP               15        93961840    Pairazaman/Tatiana                      
30796         PROPANOLOL 40 MG C/20 TAB               18        93961840    Pairazaman/Tatiana                      
30796         PROPANOLOL 40 MG C/20 TAB               30        93961840    Pairazaman/Tatiana                      
30796         PROPANOLOL 40 MG C/20 TAB               27        93961840    Pairazaman/Tatiana                      
31189         CEFADROXILO 500MG C/16CAP               4         93961840    Pairazaman/Tatiana                      
31189         CEFADROXILO 500MG C/16CAP               22        93961840    Pairazaman/Tatiana                      
31311         METILPREDNISOLONA 500MG                 17        68114999    Rios/Ines                               
17804         PIROXICAM 30 GM CRA                     13        68114999    Rios/Ines                               
96031         CETIRIZINA 10 MG TABS C/10              10        32538825    Hijar/Martin                            
74924         TAMSULOSINA 0.4 MG CAPS 20              14        32538825    Hijar/Martin                            
92628         KETOPROFENO 100MG C15                   24        32538825    Hijar/Martin                            
36711         TIBOLONA 2.5MG 30T                      5         54815159    Patino/Delicia                          
75565         MICONAZOL 20 GR CRA                     21        54815159    Patino/Delicia                          
75565         MICONAZOL 20 GR CRA                     25        54815159    Patino/Delicia                          
31311         METILPREDNISOLONA 500MG                 1         91187814    Narvaez/Jesus                           
30796         PROPANOLOL 40 MG C/20 TAB               29        27709566    Ortiz/Raul                              
70225         CEFTRIAXONA 1.0GR IM G I                23        27709566    Ortiz/Raul                              
